Geography,Year,Sex,Age,Disease Name,Crude Rate,Cases,Population,Standard Error,Standard Score,Alberta Rate
Z3,2008,FEMALE,60+,Chlamydia,0.0,0.0,40715.0,4.91,-0.29000000000000004,1.4100000000000001
Z3,2008,FEMALE,60+,Gonorrhea,0.0,0.0,40715.0,4.91,-0.14,0.7000000000000001
Z3,2008,FEMALE,60+,Infectious syphilis,0.0,0.0,40715.0,4.91,-0.07,0.35000000000000003
Z3,2008,FEMALE,60+,Mucopurulent Cervicitis,0.0,0.0,40715.0,4.91,0.0,0.0
Z3,2008,FEMALE,60+,Non-Gonococcal Urethritis,0.0,0.0,40715.0,4.91,0.0,0.0
Z3,2008,FEMALE,60+,Non-infectious syphilis,0.0,0.0,40715.0,4.91,-0.7200000000000001,3.52
Z3,2008,MALE,60+,Chlamydia,0.0,0.0,35973.0,5.56,-0.8,4.470000000000001
Z3,2008,MALE,60+,Gonorrhea,5.56,2.0,35973.0,3.93,-0.24000000000000002,6.5
Z3,2008,MALE,60+,Infectious syphilis,2.7800000000000002,1.0,35973.0,2.7800000000000002,-0.9,5.28
Z3,2008,MALE,60+,Mucopurulent Cervicitis,0.0,0.0,35973.0,5.56,0.0,0.0
Z3,2008,MALE,60+,Non-Gonococcal Urethritis,5.56,2.0,35973.0,3.93,-0.34,6.9
Z3,2008,MALE,60+,Non-infectious syphilis,0.0,0.0,35973.0,5.56,-1.53,8.53
Z3,2008,BOTH,60+,Chlamydia,0.0,0.0,76688.0,2.61,-1.09,2.83
Z3,2008,BOTH,60+,Gonorrhea,2.61,2.0,76688.0,1.84,-0.43000000000000005,3.4000000000000004
Z3,2008,BOTH,60+,Infectious syphilis,1.3,1.0,76688.0,1.3,-1.03,2.64
Z3,2008,BOTH,60+,Mucopurulent Cervicitis,0.0,0.0,76688.0,2.61,0.0,0.0
Z3,2008,BOTH,60+,Non-Gonococcal Urethritis,2.61,2.0,76688.0,1.84,-0.33000000000000007,3.21
Z3,2008,BOTH,60+,Non-infectious syphilis,0.0,0.0,76688.0,2.61,-2.24,5.8500000000000005
Z3,2009,FEMALE,ALL,Chlamydia,529.5,1167.0,220396.0,15.46,2.22,495.15000000000003
Z3,2009,FEMALE,ALL,Gonorrhea,41.290000000000006,91.0,220396.0,4.33,0.01,41.230000000000004
Z3,2009,FEMALE,ALL,Infectious syphilis,2.27,5.0,220396.0,1.01,-2.8400000000000003,5.15
Z3,2009,FEMALE,ALL,Mucopurulent Cervicitis,14.97,33.0,220396.0,2.61,-1.84,19.76
Z3,2009,FEMALE,ALL,Non-Gonococcal Urethritis,0.0,0.0,220396.0,0.91,0.0,0.0
Z3,2009,FEMALE,ALL,Non-infectious syphilis,1.81,4.0,220396.0,0.91,-4.34,5.76
Z3,2009,MALE,ALL,Chlamydia,252.39000000000001,572.0,226637.0,10.54,1.2400000000000002,239.36
Z3,2009,MALE,ALL,Gonorrhea,27.36,62.0,226637.0,3.47,-3.9000000000000004,40.92000000000001
Z3,2009,MALE,ALL,Infectious syphilis,4.41,10.0,226637.0,1.4000000000000001,-4.07,10.100000000000001
Z3,2009,MALE,ALL,Mucopurulent Cervicitis,0.0,0.0,226637.0,0.88,0.0,0.0
Z3,2009,MALE,ALL,Non-Gonococcal Urethritis,46.77,106.0,226637.0,4.54,-4.99,69.44000000000001
Z3,2009,MALE,ALL,Non-infectious syphilis,1.7600000000000002,4.0,226637.0,0.88,-7.140000000000001,8.07
Z3,2009,BOTH,ALL,Chlamydia,389.01,1739.0,447033.0,9.31,2.58,364.99
Z3,2009,BOTH,ALL,Gonorrhea,34.230000000000004,153.0,447033.0,2.77,-2.47,41.07
Z3,2009,BOTH,ALL,Infectious syphilis,3.3600000000000003,15.0,447033.0,0.8700000000000001,-4.970000000000001,7.670000000000001
Z3,2009,BOTH,ALL,Mucopurulent Cervicitis,7.380000000000001,33.0,447033.0,1.2800000000000002,-1.81,9.700000000000001
Z3,2009,BOTH,ALL,Non-Gonococcal Urethritis,23.710000000000004,106.0,447033.0,2.3000000000000003,-5.05,35.34
Z3,2009,BOTH,ALL,Non-infectious syphilis,1.7900000000000003,8.0,447033.0,0.6300000000000001,-8.129999999999999,6.930000000000001
Z3,2009,FEMALE,00to14,Chlamydia,35.98,15.0,41695.0,9.290000000000001,0.6300000000000001,30.17
Z3,2009,FEMALE,00to14,Gonorrhea,0.0,0.0,41695.0,4.800000000000001,-0.44,2.13
Z3,2009,FEMALE,00to14,Infectious syphilis,0.0,0.0,41695.0,4.800000000000001,0.0,0.0
Z3,2009,FEMALE,00to14,Mucopurulent Cervicitis,0.0,0.0,41695.0,4.800000000000001,0.0,0.0
Z3,2009,FEMALE,00to14,Non-Gonococcal Urethritis,0.0,0.0,41695.0,4.800000000000001,0.0,0.0
Z3,2009,FEMALE,00to14,Non-infectious syphilis,0.0,0.0,41695.0,4.800000000000001,0.0,0.0
Z3,2009,MALE,00to14,Chlamydia,2.3000000000000003,1.0,43551.0,2.3000000000000003,0.12000000000000001,2.02
Z3,2009,MALE,00to14,Gonorrhea,0.0,0.0,43551.0,4.59,-0.06,0.29000000000000004
Z3,2009,MALE,00to14,Infectious syphilis,0.0,0.0,43551.0,4.59,0.0,0.0
Z3,2009,MALE,00to14,Mucopurulent Cervicitis,0.0,0.0,43551.0,4.59,0.0,0.0
Z3,2009,MALE,00to14,Non-Gonococcal Urethritis,0.0,0.0,43551.0,4.59,0.0,0.0
Z3,2009,MALE,00to14,Non-infectious syphilis,0.0,0.0,43551.0,4.59,-0.06,0.29000000000000004
Z3,2009,BOTH,00to14,Chlamydia,18.77,16.0,85246.0,4.69,0.6500000000000001,15.71
Z3,2009,BOTH,00to14,Gonorrhea,0.0,0.0,85246.0,2.35,-0.51,1.1900000000000002
Z3,2009,BOTH,00to14,Infectious syphilis,0.0,0.0,85246.0,2.35,0.0,0.0
Z3,2009,BOTH,00to14,Mucopurulent Cervicitis,0.0,0.0,85246.0,2.35,0.0,0.0
Z3,2009,BOTH,00to14,Non-Gonococcal Urethritis,0.0,0.0,85246.0,2.35,0.0,0.0
Z3,2009,BOTH,00to14,Non-infectious syphilis,0.0,0.0,85246.0,2.35,-0.06,0.15000000000000002
Z3,2009,FEMALE,15to19,Chlamydia,2548.7000000000003,406.0,15930.0,124.87,1.9800000000000002,2301.3300000000004
Z3,2009,FEMALE,15to19,Gonorrhea,169.49,27.0,15930.0,32.59,-1.09,204.96
Z3,2009,FEMALE,15to19,Infectious syphilis,0.0,0.0,15930.0,12.55,-0.2,2.4600000000000004
Z3,2009,FEMALE,15to19,Mucopurulent Cervicitis,43.940000000000005,7.0,15930.0,16.610000000000003,-0.6600000000000001,54.93000000000001
Z3,2009,FEMALE,15to19,Non-Gonococcal Urethritis,0.0,0.0,15930.0,12.55,0.0,0.0
Z3,2009,FEMALE,15to19,Non-infectious syphilis,0.0,0.0,15930.0,12.55,-0.13,1.6400000000000001
Z3,2009,MALE,15to19,Chlamydia,620.3100000000001,103.0,16605.0,60.93000000000001,1.84,508.38
Z3,2009,MALE,15to19,Gonorrhea,54.2,9.0,16605.0,18.06,-1.2400000000000002,76.65
Z3,2009,MALE,15to19,Infectious syphilis,0.0,0.0,16605.0,12.04,-0.39,4.69
Z3,2009,MALE,15to19,Mucopurulent Cervicitis,0.0,0.0,16605.0,12.04,0.0,0.0
Z3,2009,MALE,15to19,Non-Gonococcal Urethritis,120.45,20.0,16605.0,26.92,0.76,100.11000000000001
Z3,2009,MALE,15to19,Non-infectious syphilis,0.0,0.0,16605.0,12.04,-0.06,0.78
Z3,2009,BOTH,15to19,Chlamydia,1564.5,509.0,32534.0,68.8,2.63,1383.74
Z3,2009,BOTH,15to19,Gonorrhea,110.65,36.0,32534.0,18.430000000000003,-1.55,139.29000000000002
Z3,2009,BOTH,15to19,Infectious syphilis,0.0,0.0,32534.0,6.15,-0.59,3.6
Z3,2009,BOTH,15to19,Mucopurulent Cervicitis,21.52,7.0,32534.0,8.129999999999999,-0.6500000000000001,26.82
Z3,2009,BOTH,15to19,Non-Gonococcal Urethritis,61.470000000000006,20.0,32534.0,13.74,0.7500000000000001,51.230000000000004
Z3,2009,BOTH,15to19,Non-infectious syphilis,0.0,0.0,32534.0,6.15,-0.2,1.2000000000000002
Z3,2009,FEMALE,20to24,Chlamydia,2935.09,477.0,16252.0,132.4,3.8400000000000003,2427.2000000000003
Z3,2009,FEMALE,20to24,Gonorrhea,135.37,22.0,16252.0,28.84,-1.1800000000000002,169.29000000000002
Z3,2009,FEMALE,20to24,Infectious syphilis,6.15,1.0,16252.0,6.15,-1.7000000000000002,16.64
Z3,2009,FEMALE,20to24,Mucopurulent Cervicitis,73.84,12.0,16252.0,21.310000000000002,-0.51,84.64000000000001
Z3,2009,FEMALE,20to24,Non-Gonococcal Urethritis,0.0,0.0,16252.0,12.3,0.0,0.0
Z3,2009,FEMALE,20to24,Non-infectious syphilis,0.0,0.0,16252.0,12.3,-0.47000000000000003,5.79
Z3,2009,MALE,20to24,Chlamydia,1442.3200000000002,257.0,17818.0,89.32000000000001,3.39,1139.28
Z3,2009,MALE,20to24,Gonorrhea,67.35,12.0,17818.0,19.430000000000003,-4.26,150.19
Z3,2009,MALE,20to24,Infectious syphilis,11.22,2.0,17818.0,7.94,-0.29000000000000004,13.53
Z3,2009,MALE,20to24,Mucopurulent Cervicitis,0.0,0.0,17818.0,11.22,0.0,0.0
Z3,2009,MALE,20to24,Non-Gonococcal Urethritis,202.04,36.0,17818.0,33.64,-1.03,236.79000000000002
Z3,2009,MALE,20to24,Non-infectious syphilis,0.0,0.0,17818.0,11.22,-0.42000000000000004,4.74
Z3,2009,BOTH,20to24,Chlamydia,2154.38,734.0,34070.0,78.66000000000001,4.99,1761.65
Z3,2009,BOTH,20to24,Gonorrhea,99.79,34.0,34070.0,17.110000000000003,-3.49,159.42000000000002
Z3,2009,BOTH,20to24,Infectious syphilis,8.81,3.0,34070.0,5.08,-1.2300000000000002,15.03
Z3,2009,BOTH,20to24,Mucopurulent Cervicitis,35.220000000000006,12.0,34070.0,10.170000000000002,-0.56,40.900000000000006
Z3,2009,BOTH,20to24,Non-Gonococcal Urethritis,105.66000000000001,36.0,34070.0,17.6,-0.9500000000000001,122.36000000000001
Z3,2009,BOTH,20to24,Non-infectious syphilis,0.0,0.0,34070.0,5.870000000000001,-0.89,5.24
Z3,2009,FEMALE,25to29,Chlamydia,954.9300000000001,149.0,15603.0,77.86000000000001,-0.53,996.44
Z3,2009,FEMALE,25to29,Gonorrhea,153.81,24.0,15603.0,31.37,2.52,74.9
Z3,2009,FEMALE,25to29,Infectious syphilis,6.41,1.0,15603.0,6.41,-1.4000000000000001,15.38
Z3,2009,FEMALE,25to29,Mucopurulent Cervicitis,32.04,5.0,15603.0,14.33,-1.4000000000000001,52.160000000000004
Z3,2009,FEMALE,25to29,Non-Gonococcal Urethritis,0.0,0.0,15603.0,12.81,0.0,0.0
Z3,2009,FEMALE,25to29,Non-infectious syphilis,0.0,0.0,15603.0,12.81,-0.52,6.69
Z3,2009,MALE,25to29,Chlamydia,749.95,129.0,17201.0,65.78,0.7300000000000001,702.21
Z3,2009,MALE,25to29,Gonorrhea,93.02,16.0,17201.0,23.240000000000002,-0.81,111.79
Z3,2009,MALE,25to29,Infectious syphilis,23.250000000000004,4.0,17201.0,11.63,0.30000000000000004,19.76
Z3,2009,MALE,25to29,Mucopurulent Cervicitis,0.0,0.0,17201.0,11.620000000000001,0.0,0.0
Z3,2009,MALE,25to29,Non-Gonococcal Urethritis,156.97,27.0,17201.0,30.18,-1.61,205.66000000000003
Z3,2009,MALE,25to29,Non-infectious syphilis,0.0,0.0,17201.0,11.620000000000001,-0.6900000000000001,8.03
Z3,2009,BOTH,25to29,Chlamydia,847.45,278.0,32804.0,50.61,0.08,843.4700000000001
Z3,2009,BOTH,25to29,Gonorrhea,121.94000000000001,40.0,32804.0,19.270000000000003,1.4500000000000002,94.08
Z3,2009,BOTH,25to29,Infectious syphilis,15.24,5.0,32804.0,6.82,-0.35000000000000003,17.66
Z3,2009,BOTH,25to29,Mucopurulent Cervicitis,15.24,5.0,32804.0,6.82,-1.4400000000000002,25.04
Z3,2009,BOTH,25to29,Non-Gonococcal Urethritis,82.31000000000002,27.0,32804.0,15.83,-1.55,106.92
Z3,2009,BOTH,25to29,Non-infectious syphilis,0.0,0.0,32804.0,6.1000000000000005,-1.2100000000000002,7.380000000000001
Z3,2009,FEMALE,30to34,Chlamydia,477.74000000000007,67.0,14024.0,58.230000000000004,0.11,471.25000000000006
Z3,2009,FEMALE,30to34,Gonorrhea,49.910000000000004,7.0,14024.0,18.86,-0.06,51.05
Z3,2009,FEMALE,30to34,Infectious syphilis,7.130000000000001,1.0,14024.0,7.130000000000001,-0.6600000000000001,11.84
Z3,2009,FEMALE,30to34,Mucopurulent Cervicitis,35.65,5.0,14024.0,15.94,0.15000000000000002,33.290000000000006
Z3,2009,FEMALE,30to34,Non-Gonococcal Urethritis,0.0,0.0,14024.0,14.260000000000002,0.0,0.0
Z3,2009,FEMALE,30to34,Non-infectious syphilis,14.260000000000002,2.0,14024.0,10.08,-0.2,16.279999999999998
Z3,2009,MALE,30to34,Chlamydia,283.12,44.0,15541.0,42.620000000000005,-1.11,330.32
Z3,2009,MALE,30to34,Gonorrhea,57.910000000000004,9.0,15541.0,19.3,-0.46,66.75
Z3,2009,MALE,30to34,Infectious syphilis,6.430000000000001,1.0,15541.0,6.430000000000001,-1.4300000000000002,15.660000000000002
Z3,2009,MALE,30to34,Mucopurulent Cervicitis,0.0,0.0,15541.0,12.870000000000001,0.0,0.0
Z3,2009,MALE,30to34,Non-Gonococcal Urethritis,32.17,5.0,15541.0,14.39,-6.0,118.51
Z3,2009,MALE,30to34,Non-infectious syphilis,6.430000000000001,1.0,15541.0,6.430000000000001,-0.48000000000000004,9.54
Z3,2009,BOTH,30to34,Chlamydia,375.43,111.0,29566.0,35.57,-0.6300000000000001,397.88
Z3,2009,BOTH,30to34,Gonorrhea,54.120000000000005,16.0,29566.0,13.53,-0.38000000000000006,59.220000000000006
Z3,2009,BOTH,30to34,Infectious syphilis,6.76,2.0,29566.0,4.78,-1.4800000000000002,13.83
Z3,2009,BOTH,30to34,Mucopurulent Cervicitis,16.910000000000004,5.0,29566.0,7.56,0.13,15.96
Z3,2009,BOTH,30to34,Non-Gonococcal Urethritis,16.910000000000004,5.0,29566.0,7.56,-5.92,61.7
Z3,2009,BOTH,30to34,Non-infectious syphilis,10.150000000000002,3.0,29566.0,5.86,-0.45,12.770000000000001
Z3,2009,FEMALE,35to39,Chlamydia,173.86,24.0,13804.0,35.46,-1.9100000000000001,241.58
Z3,2009,FEMALE,35to39,Gonorrhea,36.220000000000006,5.0,13804.0,16.2,0.47000000000000003,28.56
Z3,2009,FEMALE,35to39,Infectious syphilis,14.49,2.0,13804.0,10.24,0.81,6.170000000000001
Z3,2009,FEMALE,35to39,Mucopurulent Cervicitis,14.49,2.0,13804.0,10.24,-0.39,18.52
Z3,2009,FEMALE,35to39,Non-Gonococcal Urethritis,0.0,0.0,13804.0,14.48,0.0,0.0
Z3,2009,FEMALE,35to39,Non-infectious syphilis,0.0,0.0,13804.0,14.48,-0.6900000000000001,10.03
Z3,2009,MALE,35to39,Chlamydia,140.73000000000002,21.0,14922.0,30.69,-0.89,168.05
Z3,2009,MALE,35to39,Gonorrhea,6.7,1.0,14922.0,6.7,-5.45,43.25
Z3,2009,MALE,35to39,Infectious syphilis,6.7,1.0,14922.0,6.7,-1.4300000000000002,16.310000000000002
Z3,2009,MALE,35to39,Mucopurulent Cervicitis,0.0,0.0,14922.0,13.4,0.0,0.0
Z3,2009,MALE,35to39,Non-Gonococcal Urethritis,46.910000000000004,7.0,14922.0,17.73,-2.03,82.96000000000001
Z3,2009,MALE,35to39,Non-infectious syphilis,0.0,0.0,14922.0,13.4,-0.9500000000000001,12.760000000000002
Z3,2009,BOTH,35to39,Chlamydia,156.65000000000003,45.0,28726.0,23.330000000000002,-2.0,203.26000000000002
Z3,2009,BOTH,35to39,Gonorrhea,20.89,6.0,28726.0,8.53,-1.8,36.220000000000006
Z3,2009,BOTH,35to39,Infectious syphilis,10.44,3.0,28726.0,6.03,-0.17,11.46
Z3,2009,BOTH,35to39,Mucopurulent Cervicitis,6.96,2.0,28726.0,4.92,-0.39,8.870000000000001
Z3,2009,BOTH,35to39,Non-Gonococcal Urethritis,24.37,7.0,28726.0,9.21,-2.05,43.24
Z3,2009,BOTH,35to39,Non-infectious syphilis,0.0,0.0,28726.0,6.96,-1.6500000000000001,11.46
Z3,2009,FEMALE,40to49,Chlamydia,81.05,26.0,32077.0,15.89,0.29000000000000004,76.43
Z3,2009,FEMALE,40to49,Gonorrhea,18.7,6.0,32077.0,7.640000000000001,1.06,10.600000000000001
Z3,2009,FEMALE,40to49,Infectious syphilis,0.0,0.0,32077.0,6.23,-1.0,6.22
Z3,2009,FEMALE,40to49,Mucopurulent Cervicitis,6.23,2.0,32077.0,4.41,-0.41000000000000003,8.04
Z3,2009,FEMALE,40to49,Non-Gonococcal Urethritis,0.0,0.0,32077.0,6.23,0.0,0.0
Z3,2009,FEMALE,40to49,Non-infectious syphilis,0.0,0.0,32077.0,6.23,-1.2900000000000003,8.04
Z3,2009,MALE,40to49,Chlamydia,47.99000000000001,16.0,33340.0,11.99,-1.9600000000000002,71.51
Z3,2009,MALE,40to49,Gonorrhea,35.99,12.0,33340.0,10.39,1.1600000000000001,23.950000000000003
Z3,2009,MALE,40to49,Infectious syphilis,6.0,2.0,33340.0,4.24,-3.02,18.82
Z3,2009,MALE,40to49,Mucopurulent Cervicitis,0.0,0.0,33340.0,6.0,0.0,0.0
Z3,2009,MALE,40to49,Non-Gonococcal Urethritis,15.0,5.0,33340.0,6.71,-3.9400000000000004,41.400000000000006
Z3,2009,MALE,40to49,Non-infectious syphilis,9.0,3.0,33340.0,5.19,-1.03,14.370000000000001
Z3,2009,BOTH,40to49,Chlamydia,64.2,42.0,65417.0,9.9,-0.98,73.88
Z3,2009,BOTH,40to49,Gonorrhea,27.52,18.0,65417.0,6.48,1.54,17.5
Z3,2009,BOTH,40to49,Infectious syphilis,3.06,2.0,65417.0,2.16,-4.470000000000001,12.73
Z3,2009,BOTH,40to49,Mucopurulent Cervicitis,3.06,2.0,65417.0,2.16,-0.38000000000000006,3.89
Z3,2009,BOTH,40to49,Non-Gonococcal Urethritis,7.640000000000001,5.0,65417.0,3.4200000000000004,-4.02,21.39
Z3,2009,BOTH,40to49,Non-infectious syphilis,4.59,3.0,65417.0,2.65,-2.54,11.31
Z3,2009,FEMALE,50to59,Chlamydia,10.270000000000001,3.0,29210.0,5.930000000000001,-0.7500000000000001,14.74
Z3,2009,FEMALE,50to59,Gonorrhea,0.0,0.0,29210.0,6.8500000000000005,-0.43000000000000005,2.95
Z3,2009,FEMALE,50to59,Infectious syphilis,0.0,0.0,29210.0,6.8500000000000005,-0.12000000000000001,0.8400000000000001
Z3,2009,FEMALE,50to59,Mucopurulent Cervicitis,0.0,0.0,29210.0,6.8500000000000005,-0.25,1.6800000000000002
Z3,2009,FEMALE,50to59,Non-Gonococcal Urethritis,0.0,0.0,29210.0,6.8500000000000005,0.0,0.0
Z3,2009,FEMALE,50to59,Non-infectious syphilis,6.8500000000000005,2.0,29210.0,4.840000000000001,0.46,4.630000000000001
Z3,2009,MALE,50to59,Chlamydia,3.2600000000000002,1.0,30693.0,3.2600000000000002,-7.04,26.200000000000003
Z3,2009,MALE,50to59,Gonorrhea,9.770000000000001,3.0,30693.0,5.640000000000001,-0.17,10.72
Z3,2009,MALE,50to59,Infectious syphilis,0.0,0.0,30693.0,6.52,-1.2800000000000002,8.34
Z3,2009,MALE,50to59,Mucopurulent Cervicitis,0.0,0.0,30693.0,6.52,0.0,0.0
Z3,2009,MALE,50to59,Non-Gonococcal Urethritis,16.29,5.0,30693.0,7.28,-1.03,23.82
Z3,2009,MALE,50to59,Non-infectious syphilis,0.0,0.0,30693.0,6.52,-1.34,8.73
Z3,2009,BOTH,50to59,Chlamydia,6.680000000000001,4.0,59904.0,3.3400000000000003,-4.180000000000001,20.64
Z3,2009,BOTH,50to59,Gonorrhea,5.01,3.0,59904.0,2.89,-0.6700000000000002,6.95
Z3,2009,BOTH,50to59,Infectious syphilis,0.0,0.0,59904.0,3.3400000000000003,-1.4100000000000001,4.7
Z3,2009,BOTH,50to59,Mucopurulent Cervicitis,0.0,0.0,59904.0,3.3400000000000003,-0.24000000000000002,0.8200000000000001
Z3,2009,BOTH,50to59,Non-Gonococcal Urethritis,8.350000000000001,5.0,59904.0,3.73,-1.05,12.260000000000002
Z3,2009,BOTH,50to59,Non-infectious syphilis,3.3400000000000003,2.0,59904.0,2.3600000000000003,-1.4400000000000002,6.74
Z3,2009,FEMALE,60+,Chlamydia,0.0,0.0,41801.0,4.78,-0.14,0.68
Z3,2009,FEMALE,60+,Gonorrhea,0.0,0.0,41801.0,4.78,0.0,0.0
Z3,2009,FEMALE,60+,Infectious syphilis,0.0,0.0,41801.0,4.78,-0.07,0.34
Z3,2009,FEMALE,60+,Mucopurulent Cervicitis,0.0,0.0,41801.0,4.78,0.0,0.0
Z3,2009,FEMALE,60+,Non-Gonococcal Urethritis,0.0,0.0,41801.0,4.78,0.0,0.0
Z3,2009,FEMALE,60+,Non-infectious syphilis,0.0,0.0,41801.0,4.78,-1.1400000000000001,5.45
Z3,2009,MALE,60+,Chlamydia,0.0,0.0,36966.0,5.41,-0.43000000000000005,2.35
Z3,2009,MALE,60+,Gonorrhea,0.0,0.0,36966.0,5.41,-0.58,3.13
Z3,2009,MALE,60+,Infectious syphilis,0.0,0.0,36966.0,5.41,-0.6500000000000001,3.52
Z3,2009,MALE,60+,Mucopurulent Cervicitis,0.0,0.0,36966.0,5.41,0.0,0.0
Z3,2009,MALE,60+,Non-Gonococcal Urethritis,0.0,0.0,36966.0,5.41,-0.9400000000000001,5.08
Z3,2009,MALE,60+,Non-infectious syphilis,0.0,0.0,36966.0,5.41,-2.39,12.9
Z3,2009,BOTH,60+,Chlamydia,0.0,0.0,78766.0,2.54,-0.5700000000000001,1.4600000000000002
Z3,2009,BOTH,60+,Gonorrhea,0.0,0.0,78766.0,2.54,-0.5700000000000001,1.4600000000000002
Z3,2009,BOTH,60+,Infectious syphilis,0.0,0.0,78766.0,2.54,-0.7200000000000001,1.82
Z3,2009,BOTH,60+,Mucopurulent Cervicitis,0.0,0.0,78766.0,2.54,0.0,0.0
Z3,2009,BOTH,60+,Non-Gonococcal Urethritis,0.0,0.0,78766.0,2.54,-0.93,2.37
Z3,2009,BOTH,60+,Non-infectious syphilis,0.0,0.0,78766.0,2.54,-3.51,8.92
Z3,2010,FEMALE,ALL,Chlamydia,495.99,1099.0,221575.0,14.92,2.23,462.65000000000003
Z3,2010,FEMALE,ALL,Gonorrhea,25.720000000000002,57.0,221575.0,3.41,-1.1700000000000002,29.720000000000002
Z3,2010,FEMALE,ALL,Infectious syphilis,3.16,7.0,221575.0,1.1900000000000002,0.05,3.1
Z3,2010,FEMALE,ALL,Mucopurulent Cervicitis,11.73,26.0,221575.0,2.3000000000000003,-1.62,15.46
Z3,2010,FEMALE,ALL,Non-Gonococcal Urethritis,0.0,0.0,221575.0,0.9,0.0,0.0
Z3,2010,FEMALE,ALL,Non-infectious syphilis,0.9,2.0,221575.0,0.6400000000000001,-6.52,5.06
Z3,2010,MALE,ALL,Chlamydia,241.63000000000002,549.0,227204.0,10.3,0.30000000000000004,238.57
Z3,2010,MALE,ALL,Gonorrhea,19.810000000000002,45.0,227204.0,2.95,-4.28,32.449999999999996
Z3,2010,MALE,ALL,Infectious syphilis,3.08,7.0,227204.0,1.1600000000000001,-2.79,6.330000000000001
Z3,2010,MALE,ALL,Mucopurulent Cervicitis,0.0,0.0,227204.0,0.88,0.0,0.0
Z3,2010,MALE,ALL,Non-Gonococcal Urethritis,47.53,108.0,227204.0,4.57,-4.91,69.97
Z3,2010,MALE,ALL,Non-infectious syphilis,1.7600000000000002,4.0,227204.0,0.88,-6.69,7.65
Z3,2010,BOTH,ALL,Chlamydia,367.22,1648.0,448778.0,9.03,2.03,348.87
Z3,2010,BOTH,ALL,Gonorrhea,22.730000000000004,102.0,448778.0,2.25,-3.72,31.110000000000003
Z3,2010,BOTH,ALL,Infectious syphilis,3.12,14.0,448778.0,0.8300000000000001,-1.9500000000000002,4.74
Z3,2010,BOTH,ALL,Mucopurulent Cervicitis,5.79,26.0,448778.0,1.1400000000000001,-1.6,7.61
Z3,2010,BOTH,ALL,Non-Gonococcal Urethritis,24.07,108.0,448778.0,2.3200000000000003,-4.95,35.53
Z3,2010,BOTH,ALL,Non-infectious syphilis,1.34,6.0,448778.0,0.55,-9.23,6.380000000000001
Z3,2010,FEMALE,00to14,Chlamydia,24.130000000000003,10.0,41437.0,7.630000000000001,-0.03,24.34
Z3,2010,FEMALE,00to14,Gonorrhea,4.830000000000001,2.0,41437.0,3.41,0.6200000000000001,2.7
Z3,2010,FEMALE,00to14,Infectious syphilis,0.0,0.0,41437.0,4.830000000000001,0.0,0.0
Z3,2010,FEMALE,00to14,Mucopurulent Cervicitis,0.0,0.0,41437.0,4.830000000000001,-0.19,0.9
Z3,2010,FEMALE,00to14,Non-Gonococcal Urethritis,0.0,0.0,41437.0,4.830000000000001,0.0,0.0
Z3,2010,FEMALE,00to14,Non-infectious syphilis,0.0,0.0,41437.0,4.830000000000001,0.0,0.0
Z3,2010,MALE,00to14,Chlamydia,2.29,1.0,43621.0,2.29,-0.37000000000000005,3.13
Z3,2010,MALE,00to14,Gonorrhea,4.58,2.0,43621.0,3.24,1.06,1.1400000000000001
Z3,2010,MALE,00to14,Infectious syphilis,0.0,0.0,43621.0,4.58,0.0,0.0
Z3,2010,MALE,00to14,Mucopurulent Cervicitis,0.0,0.0,43621.0,4.58,0.0,0.0
Z3,2010,MALE,00to14,Non-Gonococcal Urethritis,0.0,0.0,43621.0,4.58,0.0,0.0
Z3,2010,MALE,00to14,Non-infectious syphilis,0.0,0.0,43621.0,4.58,0.0,0.0
Z3,2010,BOTH,00to14,Chlamydia,12.93,11.0,85058.0,3.9000000000000004,-0.13,13.450000000000001
Z3,2010,BOTH,00to14,Gonorrhea,4.7,4.0,85058.0,2.35,1.1900000000000002,1.9000000000000001
Z3,2010,BOTH,00to14,Infectious syphilis,0.0,0.0,85058.0,2.35,0.0,0.0
Z3,2010,BOTH,00to14,Mucopurulent Cervicitis,0.0,0.0,85058.0,2.35,-0.19,0.44
Z3,2010,BOTH,00to14,Non-Gonococcal Urethritis,0.0,0.0,85058.0,2.35,0.0,0.0
Z3,2010,BOTH,00to14,Non-infectious syphilis,0.0,0.0,85058.0,2.35,0.0,0.0
Z3,2010,FEMALE,15to19,Chlamydia,2497.6700000000005,393.0,15735.0,124.41000000000001,3.04,2119.18
Z3,2010,FEMALE,15to19,Gonorrhea,171.60000000000002,27.0,15735.0,33.0,0.91,141.60999999999999
Z3,2010,FEMALE,15to19,Infectious syphilis,0.0,0.0,15735.0,12.71,-0.07,0.8300000000000001
Z3,2010,FEMALE,15to19,Mucopurulent Cervicitis,57.2,9.0,15735.0,19.06,0.7000000000000001,43.89000000000001
Z3,2010,FEMALE,15to19,Non-Gonococcal Urethritis,0.0,0.0,15735.0,12.71,0.0,0.0
Z3,2010,FEMALE,15to19,Non-infectious syphilis,0.0,0.0,15735.0,12.71,0.0,0.0
Z3,2010,MALE,15to19,Chlamydia,699.76,113.0,16148.0,65.60000000000001,2.37,543.99
Z3,2010,MALE,15to19,Gonorrhea,43.35,7.0,16148.0,16.38,-1.6900000000000002,71.06
Z3,2010,MALE,15to19,Infectious syphilis,0.0,0.0,16148.0,12.38,-0.19,2.37
